customerID,tenure,PhoneService,Contract,Paperless,PaymentMethod,MonthlyCharges,MonthlyGroceryspent,Churn,Revenue,gender,Age,Partner,N_dependent
1328-EUZHC,18,Yes,Two year,No,Mailed check,20.1,472,No,37921,Male,34,Yes,0
1329-VHWNP,7,No,Month-to-month,No,Bank transfer (automatic),25.05,553,No,43283,Female,24,No,0
1333-PBMXB,54,Yes,One year,Yes,Bank transfer (automatic),24.75,605,No,26344,Male,27,Yes,3
1334-FJSVR,1,No,Month-to-month,Yes,Electronic check,24.25,409,Yes,40757,Male,40,No,0
1334-PDUKM,68,Yes,One year,No,Credit card (automatic),86.45,1381,No,168490,Male,50,Yes,0
1335-HQMKX,72,Yes,One year,Yes,Electronic check,101.35,1413,No,217255,Female,27,Yes,0
1335-MXCSE,55,Yes,Two year,Yes,Credit card (automatic),55.25,990,No,72122,Female,31,Yes,1
1335-NTIUC,9,No,Month-to-month,Yes,Electronic check,24.95,480,No,22245,Female,54,No,0
1336-EZFZY,4,Yes,Month-to-month,No,Mailed check,20.05,450,No,44990,Male,48,No,0
1337-BOZWO,18,No,One year,No,Credit card (automatic),46.4,707,No,25732,Female,25,Yes,2
1338-CECEE,41,Yes,One year,No,Bank transfer (automatic),68.5,1088,No,87508,Female,45,Yes,2
1342-JPNKI,10,Yes,Month-to-month,Yes,Bank transfer (automatic),86.05,1462,Yes,122493,Male,45,No,0
1343-EHPYB,63,Yes,Month-to-month,Yes,Electronic check,103.4,1354,Yes,196312,Female,43,Yes,0
1345-GKDZZ,6,Yes,Month-to-month,No,Mailed check,19.55,260,No,,Male,49,No,5
1345-ZUKID,14,Yes,One year,No,Mailed check,19.35,840,,24995,Male,51,No,0
1346-PJWTK,61,Yes,Month-to-month,No,Credit card (automatic),94.15,1405,No,204817,Male,35,Yes,0
1346-UFHAX,13,Yes,Month-to-month,Yes,Credit card (automatic),80,1133,No,101893,Male,29,No,0
1347-KTTTA,64,Yes,One year,Yes,Credit card (automatic),102.45,1370,No,206019,Female,51,Yes,0
1349-WXNGG,1,Yes,Month-to-month,No,Bank transfer (automatic),20.05,553,Yes,31893,Male,35,No,0
1352-HNSAW,72,Yes,Two year,Yes,Bank transfer (automatic),115.6,1482,No,342910,Female,48,Yes,6
1352-VHKAJ,27,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1280,No,87735,Female,25,Yes,1
1353-GHZOS,22,Yes,One year,Yes,Bank transfer (automatic),59.75,958,No,94918,Female,50,Yes,0
1353-LJWEM,11,Yes,Month-to-month,Yes,Electronic check,60.9,1071,No,83400,Female,35,No,0
1354-YZFNB,4,Yes,Two year,No,Credit card (automatic),19.55,298,No,39072,Male,40,Yes,4
1355-KUSBG,7,Yes,Month-to-month,No,Electronic check,48.8,736,No,35551,Female,60,Yes,2
1356-MKYSK,6,Yes,Month-to-month,No,Credit card (automatic),78.65,1251,No,113217,Female,23,No,0
1357-BIJKI,50,Yes,One year,Yes,Electronic check,98.25,1433,No,212653,Male,22,Yes,0
1357-MVDOZ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,1084,No,90537,Female,22,Yes,1
1360-JYXKQ,54,Yes,One year,Yes,Electronic check,99.1,1392,No,,Male,65,Yes,0
1360-RCYRT,23,No,Month-to-month,Yes,Bank transfer (automatic),30.35,558,No,29577,Female,57,Yes,3
1360-XFJMR,67,Yes,One year,Yes,Credit card (automatic),109.7,1357,No,259479,Female,32,Yes,0
1363-TXLSL,1,Yes,Month-to-month,Yes,Electronic check,70.3,1260,Yes,88090,Female,71,Yes,0
1370-GGAWX,46,Yes,One year,Yes,Electronic check,94.15,1401,No,213269,Male,26,No,0
1371-DWPAZ,0,No,Two year,No,Credit card (automatic),56.05,976,No,92045,Female,55,Yes,4
1371-OJCEK,48,Yes,One year,No,Bank transfer (automatic),24.35,603,No,26597,Male,43,No,0
1371-WEPDS,40,Yes,One year,No,Electronic check,55.8,886,No,74038,Female,65,Yes,0
1373-ORVIZ,11,Yes,Month-to-month,Yes,Electronic check,66.35,880,Yes,74736,Female,61,Yes,5
1374-DMZUI,4,Yes,Month-to-month,Yes,Electronic check,94.3,1376,Yes,184397,Male,88,No,0
1376-HHBDV,30,Yes,Month-to-month,Yes,Mailed check,48.8,622,No,35276,Female,34,No,0
1379-FRVEB,15,Yes,Month-to-month,Yes,Electronic check,91,1454,No,146865,Male,38,No,2
1383-EZRWL,7,Yes,Month-to-month,No,Mailed check,20.05,644,Yes,33278,Male,40,No,0
1384-RCUXW,16,Yes,Month-to-month,Yes,Mailed check,80.55,1220,No,112230,Male,50,No,0
1385-TQOZW,9,Yes,Month-to-month,Yes,Credit card (automatic),20.45,400,No,26623,Male,43,No,0
1386-ZIKUV,7,Yes,Month-to-month,Yes,Mailed check,18.95,347,No,23092,Male,22,No,0
1389-CXMLU,3,Yes,Month-to-month,No,Electronic check,91.05,1444,Yes,139842,Male,65,No,0
1389-WNUIB,20,Yes,One year,No,Bank transfer (automatic),76,1189,No,123115,Female,45,Yes,4
1391-UBDAR,11,Yes,Month-to-month,No,Electronic check,72.9,1195,No,99760,Female,46,No,0
1393-IMKZG,1,Yes,Month-to-month,Yes,Electronic check,95.85,1428,No,186598,Male,33,No,0
1394-SUIUH,44,Yes,Month-to-month,Yes,Electronic check,85.15,1124,No,109021,Male,65,Yes,0
1395-OFUWC,43,No,Month-to-month,No,Credit card (automatic),29.3,517,No,37443,Female,61,Yes,5
1395-WSWXR,24,Yes,Two year,No,Mailed check,20.75,615,No,28237,Male,36,No,0
1396-QWFBJ,21,Yes,Month-to-month,Yes,Bank transfer (automatic),74.05,1146,Yes,79397,Female,50,Yes,2
1397-XKKWR,7,No,One year,No,Mailed check,35.3,600,No,42799,Female,55,No,0
1399-OUPJN,57,Yes,Two year,No,Bank transfer (automatic),19.75,269,No,28460,Male,31,Yes,2
1399-UBQIU,11,Yes,Month-to-month,Yes,Electronic check,69.35,971,No,87090,Female,25,No,0
1400-MMYXY,3,Yes,Month-to-month,Yes,Electronic check,105.9,1392,Yes,223589,Female,63,Yes,0
1400-WIVLL,57,Yes,Two year,No,Electronic check,107.95,1402,No,263816,Female,40,Yes,0
1401-FTHFQ,23,Yes,One year,Yes,Credit card (automatic),20,276,No,22202,Male,27,Yes,1
1402-PTHGN,18,Yes,One year,Yes,Mailed check,61.5,1081,No,93126,Female,35,Yes,2
1403-GYAFU,70,Yes,Two year,No,Credit card (automatic),20.05,589,No,39789,Male,42,Yes,5
1403-LKLIK,33,Yes,One year,No,Mailed check,20.1,600,No,27148,Male,49,Yes,5
1406-PUQVY,1,Yes,Month-to-month,Yes,Electronic check,49.9,844,No,33465,Female,35,No,2
1407-DIGZV,3,Yes,Two year,No,Mailed check,19.1,253,No,23873,Male,44,Yes,5
1409-PHXTF,54,Yes,Two year,Yes,Electronic check,110.45,1389,No,153222,Female,65,Yes,0
1410-RSCMR,7,Yes,Month-to-month,Yes,Credit card (automatic),71.35,1131,No,89430,Female,48,Yes,4
1414-YADCW,70,Yes,Two year,No,Bank transfer (automatic),84.6,1188,No,107666,Male,34,Yes,0
1415-YFWLT,1,Yes,Month-to-month,Yes,Electronic check,89.3,1466,Yes,139127,Male,78,No,0
1421-HCERK,30,Yes,Month-to-month,Yes,Bank transfer (automatic),105.7,1445,No,222244,Female,82,Yes,0
1422-DGUBX,32,Yes,One year,Yes,Electronic check,79.25,1189,No,122629,Male,32,Yes,0
1423-BMPBQ,1,Yes,Month-to-month,Yes,Mailed check,19,1000,No,41662,Male,55,Yes,6
1427-VERSM,56,Yes,Month-to-month,Yes,Electronic check,98.7,1419,No,189349,Male,55,Yes,0
1428-GTBJJ,11,Yes,Month-to-month,Yes,Electronic check,74.55,1146,Yes,73965,Female,25,No,0
1428-IEDPR,52,Yes,Two year,Yes,Electronic check,109.3,1428,No,337121,Female,51,No,0
1429-UYJSV,12,Yes,One year,No,Mailed check,19.7,199,No,42661,Male,40,No,0
1430-SFQSA,29,No,One year,No,Mailed check,35.6,711,No,32595,Female,27,No,0
1431-AIDJQ,33,Yes,Two year,No,Credit card (automatic),82.1,1120,No,104462,Male,60,Yes,6
1431-CYWMH,22,Yes,Month-to-month,No,Bank transfer (automatic),19.05,250,No,29935,Male,45,Yes,4
1432-FPAXX,29,No,Month-to-month,Yes,Electronic check,30.6,511,Yes,24880,Female,22,No,0
1436-ZMJAN,10,Yes,Month-to-month,Yes,Credit card (automatic),67.8,1044,No,74201,Female,55,Yes,0
1439-LCGVL,26,Yes,One year,No,Mailed check,19.2,1000,No,38143,Male,25,Yes,0
1442-BQPVU,13,No,Month-to-month,No,Electronic check,29.15,544,No,34956,Female,42,No,0
1442-OKRJE,66,Yes,One year,Yes,Bank transfer (automatic),103.15,1464,No,204885,Female,33,Yes,2
1444-VVSGW,70,Yes,One year,No,Credit card (automatic),115.65,1480,Yes,72044,Female,36,Yes,0
1447-GIQMR,1,Yes,Month-to-month,Yes,Electronic check,69.15,1044,Yes,84292,Female,56,Yes,0
1447-PJGGA,57,Yes,Two year,Yes,Electronic check,95.25,1383,Yes,222377,Male,27,No,0
1448-CYWKC,58,Yes,One year,Yes,Credit card (automatic),105.2,1494,No,189576,Female,33,Yes,1
1448-PWKYE,1,Yes,Month-to-month,No,Electronic check,80,1296,Yes,119766,Male,45,Yes,5
1449-XQEMT,3,Yes,Month-to-month,Yes,Mailed check,19.8,317,Yes,43331,Male,63,No,0
1450-GALXR,10,Yes,Month-to-month,Yes,Electronic check,98.5,1458,Yes,192414,Male,50,No,0
1450-SKCVI,56,Yes,Month-to-month,Yes,Electronic check,73.85,1260,Yes,94167,Female,28,No,0
1452-KIOVK,22,Yes,Month-to-month,Yes,Credit card (automatic),89.1,1441,No,151645,Male,32,No,2
1452-UZOSF,72,Yes,Two year,Yes,Credit card (automatic),106.1,1400,No,222461,Female,29,Yes,1
1452-VOQCH,1,Yes,Month-to-month,Yes,Electronic check,75.1,1214,No,123343,Female,19,No,0
1452-XRSJV,39,Yes,Month-to-month,No,Credit card (automatic),51.05,839,No,58665,Female,22,Yes,1
1453-RZFON,1,Yes,Month-to-month,No,Mailed check,49.9,813,No,26594,Female,33,No,1
1455-ESIQH,1,Yes,Month-to-month,Yes,Electronic check,89.1,1351,Yes,138070,Male,25,No,0
1455-HFBXA,52,Yes,Two year,Yes,Credit card (automatic),91.6,1380,No,143365,Male,31,Yes,0
1455-UGQVH,10,Yes,Month-to-month,Yes,Electronic check,98.5,1363,Yes,214297,Male,33,Yes,0
1456-TWCGB,4,Yes,Month-to-month,No,Mailed check,49.25,798,No,24092,Female,40,No,0
1459-QNFQT,70,No,Two year,No,Bank transfer (automatic),59.5,910,No,82163,Female,27,Yes,3
1460-UZPRJ,60,Yes,Two year,No,Mailed check,19.95,249,No,27381,Male,36,Yes,0
1465-LNTLJ,8,Yes,Month-to-month,Yes,Credit card (automatic),64.4,965,No,81376,Female,65,Yes,0
1465-VINDH,10,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1475,Yes,193521,Female,32,Yes,3
1465-WCZVT,3,Yes,Month-to-month,No,Mailed check,19.65,1000,No,22303,Male,51,Yes,1
1468-DEFNC,64,Yes,Two year,Yes,Bank transfer (automatic),24.4,533,No,36795,Male,65,Yes,1
1469-LBJQJ,66,Yes,Month-to-month,Yes,Electronic check,105.2,1469,No,201639,Female,23,Yes,0
1470-PSXNM,49,Yes,One year,Yes,Electronic check,93.65,1407,No,199241,Male,22,Yes,1
1471-GIQKQ,1,Yes,Month-to-month,No,Electronic check,49.95,844,No,43794,Female,33,No,0
1472-TNCWL,36,Yes,Month-to-month,Yes,Electronic check,94.7,1451,No,224201,Male,42,No,3
1474-JUWSM,58,Yes,One year,Yes,Electronic check,68.4,1086,No,83533,Female,39,Yes,0
1475-VWVDO,7,Yes,Month-to-month,Yes,Electronic check,74.9,380,No,107797,Female,55,No,0
1478-VPOAD,1,Yes,Month-to-month,No,Electronic check,43.8,658,No,40599,Female,42,No,0
1480-BKXGA,72,Yes,Two year,Yes,Bank transfer (automatic),116.05,1439,No,189074,Female,80,Yes,0
1480-IVEVR,35,Yes,One year,Yes,Bank transfer (automatic),81.6,1211,No,124617,Male,69,Yes,0
1481-ZUWZA,28,Yes,Month-to-month,Yes,Credit card (automatic),94.5,1431,Yes,213707,Male,43,No,0
1482-OXZSY,30,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,1427,No,201240,Male,64,No,0
1485-YDHMM,52,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,1496,No,144567,Male,34,Yes,1
1488-PBLJN,72,Yes,Two year,Yes,Bank transfer (automatic),116.85,1366,No,233832,Female,27,Yes,1
1488-SYSFC,31,Yes,Month-to-month,Yes,Electronic check,20.65,579,No,33472,Male,39,Yes,1
1492-KGETH,70,Yes,One year,No,Bank transfer (automatic),78.35,1246,No,112041,Female,46,Yes,6
1492-QGCLU,53,Yes,Month-to-month,No,Electronic check,85.7,1466,No,116888,Male,26,Yes,1
1493-AMTIE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),20.2,541,Yes,27786,Male,25,No,0
1494-EJZDW,10,Yes,Two year,No,Mailed check,20.15,440,No,38193,Male,34,Yes,1
1496-GGSUK,1,No,Month-to-month,Yes,Mailed check,25.7,541,Yes,23452,Female,72,No,0
1498-DQNRX,29,Yes,Month-to-month,No,Mailed check,19.85,293,No,,Male,44,Yes,0
1498-NHTLT,59,Yes,Two year,Yes,Electronic check,86.75,1355,No,139353,Male,26,Yes,1
1501-SGHBW,2,Yes,Month-to-month,No,Mailed check,45.85,683,Yes,33247,Female,49,No,0
1502-XFCVR,58,Yes,One year,Yes,Electronic check,106.45,1447,Yes,199294,Female,28,No,0
1506-YJTYT,45,Yes,Two year,No,Credit card (automatic),73.85,1131,No,82181,Female,43,Yes,2
1508-DFXCU,12,Yes,Month-to-month,Yes,Electronic check,81.45,1238,No,122137,Male,32,No,0
1513-XNPPH,12,Yes,Month-to-month,Yes,Electronic check,89.4,1407,Yes,165360,Male,40,No,0
1518-OMDIK,33,Yes,Month-to-month,Yes,Credit card (automatic),44.55,672,No,31531,Female,31,Yes,0
1518-VOWAV,9,Yes,Month-to-month,Yes,Electronic check,74.65,1177,Yes,89382,Female,43,No,0
1522-VVDMG,7,Yes,Month-to-month,Yes,Electronic check,89.75,1449,Yes,139726,Male,29,Yes,1
1525-LNLOJ,66,Yes,Two year,Yes,Bank transfer (automatic),63.3,925,No,91297,Female,27,Yes,1
1527-SXDPN,52,Yes,Two year,Yes,Bank transfer (automatic),96.25,1401,Yes,196589,Male,41,Yes,2
1530-ZTDOZ,49,No,Month-to-month,No,Bank transfer (automatic),40.65,701,No,28161,Female,55,Yes,0
1534-OULXE,61,Yes,One year,Yes,Bank transfer (automatic),49.7,673,No,36746,Female,48,Yes,4
1535-VTJOQ,24,Yes,Two year,No,Credit card (automatic),25.15,418,No,44344,Female,36,No,0
1536-HBSWP,1,Yes,Month-to-month,Yes,Electronic check,49.9,702,No,37880,Female,25,No,0
1536-YHDOE,17,Yes,One year,Yes,Mailed check,62.1,1046,No,83495,Female,45,Yes,2
1539-LNKHM,12,Yes,Month-to-month,No,Mailed check,20.4,586,No,22246,Male,28,No,0
1541-ETJZO,1,Yes,Month-to-month,No,Mailed check,62.05,960,Yes,72484,Female,60,No,0
1543-LLLFT,61,Yes,One year,Yes,Mailed check,98.3,1450,No,192472,Male,65,Yes,0
1544-JJMYL,27,Yes,One year,No,Credit card (automatic),69.35,935,No,91042,Female,49,No,0
1545-ACTAS,48,Yes,One year,Yes,Bank transfer (automatic),99.7,1470,No,180837,Male,22,Yes,1
1545-JFUML,71,Yes,Two year,Yes,Electronic check,99,1411,No,196297,Male,32,Yes,0
1548-ARAGG,4,Yes,Month-to-month,Yes,Mailed check,58.5,982,No,83926,Female,26,Yes,1
1548-FEHVL,61,Yes,Month-to-month,Yes,Electronic check,106.2,1443,No,216419,Female,60,Yes,0
1550-EENBN,31,Yes,Month-to-month,No,Electronic check,104.35,1364,No,190773,Female,43,No,0
1550-LOAHA,32,Yes,Month-to-month,No,Bank transfer (automatic),84.15,1296,Yes,108470,Male,40,Yes,0
1552-AAGRX,30,Yes,Month-to-month,No,Bank transfer (automatic),106.4,1421,No,199894,Female,22,No,0
1552-CZCLL,55,Yes,Month-to-month,No,Credit card (automatic),20,283,No,29933,Male,47,Yes,2
1552-TKMXS,42,Yes,Month-to-month,No,Credit card (automatic),20.35,470,No,31461,Male,33,Yes,0
1555-DJEQW,70,Yes,Two year,Yes,Bank transfer (automatic),114.2,1428,Yes,110327,Female,25,Yes,1
1555-HAPSU,71,Yes,Two year,No,Credit card (automatic),23.9,485,No,23173,Male,56,Yes,2
1557-EMYVT,43,Yes,Two year,No,Credit card (automatic),115.05,1499,No,39192,Female,60,No,0
1559-DTODC,19,No,Month-to-month,Yes,Bank transfer (automatic),25.15,618,No,42039,Female,41,No,0
1561-BWHIN,19,Yes,One year,No,Mailed check,19.8,204,No,34151,Male,36,Yes,1
1563-IWQEX,12,Yes,Month-to-month,No,Mailed check,19.7,291,No,44461,Male,55,No,0
1564-HJUVY,4,Yes,Month-to-month,Yes,Bank transfer (automatic),63.75,1067,No,76917,Female,61,No,0
1564-NTYXF,13,Yes,Month-to-month,Yes,Electronic check,82,1240,Yes,102072,Male,71,No,0
1565-RHDJD,4,Yes,Month-to-month,No,Bank transfer (automatic),84.05,1190,Yes,110215,Male,30,No,1
1567-DSCIC,8,Yes,Month-to-month,Yes,Electronic check,94,1395,Yes,188182,Male,29,No,0
1568-BEKZM,70,Yes,Two year,No,Credit card (automatic),90.05,1436,No,142447,Male,66,Yes,0
1568-LJSZU,68,Yes,Two year,Yes,Credit card (automatic),92.2,1400,No,184119,Male,30,Yes,1
1569-TTNYJ,5,Yes,Month-to-month,Yes,Electronic check,78.75,1209,Yes,118192,Female,29,Yes,0
1571-SAVHK,12,Yes,Month-to-month,Yes,Mailed check,99.95,1411,Yes,209424,Male,26,No,0
1573-LGXBA,57,Yes,One year,Yes,Credit card (automatic),97.55,1444,No,215662,Male,32,Yes,2
1574-DYCWE,51,Yes,Two year,No,Mailed check,19.95,333,No,39725,Male,26,Yes,1
1575-KRZZE,4,Yes,Month-to-month,No,Electronic check,55.2,888,No,87265,Female,24,No,0
1576-PFZIW,70,Yes,Two year,No,Credit card (automatic),105.35,1456,No,204849,Female,63,Yes,0
1577-HKTFG,30,Yes,Month-to-month,No,Bank transfer (automatic),19.65,199,Yes,37440,Male,23,Yes,0
1579-KLYDT,7,Yes,Month-to-month,Yes,Electronic check,90.45,1475,Yes,140541,Male,43,No,0
1580-BMCMR,19,Yes,Month-to-month,Yes,Electronic check,87.3,1494,No,199671,Male,80,No,0
1582-RAFML,1,Yes,Month-to-month,No,Mailed check,60.1,995,Yes,74968,Female,40,No,0
1583-IHQZE,12,Yes,Month-to-month,Yes,Mailed check,112.95,1427,Yes,184027,Female,27,No,0
1585-MQSSU,17,Yes,Month-to-month,No,Mailed check,51.5,619,Yes,45372,Female,27,No,0
1587-FKLZB,66,Yes,Month-to-month,Yes,Credit card (automatic),99.5,1388,Yes,188300,Male,65,Yes,3
1589-AGTLK,3,Yes,Month-to-month,Yes,Electronic check,45.35,647,Yes,39238,Female,27,No,0
1591-MQJTP,51,Yes,One year,Yes,Bank transfer (automatic),93.65,1351,No,216226,Male,63,Yes,0
1591-NFNLQ,51,Yes,Month-to-month,No,Credit card (automatic),80,1132,Yes,115285,Male,61,No,0
1591-XWLGB,71,Yes,Two year,No,Credit card (automatic),19.85,162,No,31938,Male,64,Yes,0
1596-BBVTG,35,Yes,Month-to-month,No,Credit card (automatic),75.35,1212,Yes,105568,Female,36,No,0
1596-OQSPS,11,Yes,Month-to-month,No,Electronic check,51.1,659,No,50816,Female,22,No,0
1597-FZREH,2,Yes,Month-to-month,No,Electronic check,76.4,1211,Yes,103918,Female,26,No,0
1597-LHYNC,26,Yes,Month-to-month,Yes,Electronic check,95,1360,Yes,217974,Male,65,No,0
1599-EAHXY,60,Yes,One year,No,Credit card (automatic),23.95,445,No,36514,Male,50,Yes,5
1599-MMYRQ,62,Yes,One year,Yes,Credit card (automatic),81.45,1222,No,120080,Male,22,Yes,1
1600-DILPE,12,Yes,Month-to-month,Yes,Bank transfer (automatic),45,784,No,22856,Female,62,No,0
1602-IJQQE,4,Yes,Month-to-month,No,Electronic check,75.35,1233,Yes,121750,Female,31,No,0
1608-GMEWB,45,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,1404,No,200863,Male,73,No,0
1612-EOHDH,1,Yes,Month-to-month,No,Electronic check,45.15,620,Yes,41685,Female,49,No,0
1614-JBEBI,8,Yes,Month-to-month,Yes,Mailed check,20.7,515,No,31015,Male,25,No,0
1618-CFHME,2,Yes,Month-to-month,Yes,Electronic check,75.9,1202,Yes,105900,Female,50,No,0
1619-YWUBB,68,Yes,Two year,Yes,Credit card (automatic),24.95,621,No,43757,Female,50,Yes,0
1621-YNCJH,36,Yes,Two year,Yes,Credit card (automatic),106.05,1439,No,184674,Female,51,Yes,0
1622-HSHSF,1,Yes,Month-to-month,Yes,Mailed check,19.55,333,No,38081,Male,25,No,0
1623-NLDOT,42,No,One year,No,Mailed check,33.55,480,Yes,26743,Female,59,Yes,0
1624-NALOJ,5,Yes,Month-to-month,Yes,Electronic check,89.8,1413,Yes,132974,Male,65,No,0
1624-WOIWJ,10,Yes,Month-to-month,Yes,Mailed check,84.7,1234,Yes,113123,Male,48,No,0
1625-JAIIY,68,Yes,One year,Yes,Electronic check,83,1146,Yes,108087,Male,22,Yes,1
1626-ERCMM,20,Yes,Month-to-month,Yes,Electronic check,94.55,1466,Yes,201239,Male,73,Yes,0
1627-AFWVJ,29,Yes,Two year,No,Mailed check,19.4,465,,30059,Male,44,No,0
1628-BIZYP,1,Yes,Month-to-month,Yes,Electronic check,85,1215,No,109661,Male,33,No,0
1629-DQQVB,14,Yes,Month-to-month,No,Bank transfer (automatic),50.1,769,No,51169,Female,54,No,0
1635-FJFCC,5,Yes,Month-to-month,Yes,Credit card (automatic),44.05,756,No,31936,Female,43,No,0
1635-HDGFT,19,Yes,Two year,No,Mailed check,20.5,588,No,32410,Male,40,No,1
1635-NZATJ,71,Yes,Two year,No,Credit card (automatic),25.45,590,No,30745,Female,63,Yes,0
1636-NTNCO,4,No,Month-to-month,Yes,Credit card (automatic),50.95,820,No,63612,Female,62,No,0
1640-PLFMP,1,Yes,Month-to-month,Yes,Electronic check,70.25,1114,No,99131,Female,27,No,0
1641-BYBTK,6,Yes,Month-to-month,Yes,Mailed check,20.2,493,No,29846,Male,43,No,2
1641-RQDAY,32,Yes,Month-to-month,Yes,Electronic check,100.4,1371,No,198581,Male,69,Yes,1
1642-HMARX,68,Yes,Two year,Yes,Electronic check,91.7,1458,No,159260,Male,50,Yes,0
1644-IRKSF,33,Yes,One year,Yes,Electronic check,93.8,1458,Yes,193821,Male,40,Yes,2
1656-DRSMG,63,Yes,Month-to-month,Yes,Credit card (automatic),109.85,1435,No,276780,Female,36,No,0
1657-DYMBM,53,Yes,Two year,No,Credit card (automatic),19.9,244,No,23014,Male,44,Yes,0
1658-BYGOY,18,Yes,Month-to-month,Yes,Electronic check,95.45,1499,Yes,207846,Male,82,No,0
1658-TJVOA,6,Yes,Month-to-month,Yes,Electronic check,74.1,1224,No,95731,Female,70,No,0
1658-XUHBX,59,Yes,Month-to-month,Yes,Credit card (automatic),88.75,1387,No,140247,Male,65,Yes,2
1660-HSOOQ,1,Yes,Month-to-month,Yes,Mailed check,49.65,627,Yes,44677,Female,57,No,0
1661-CZBAU,48,Yes,One year,Yes,Bank transfer (automatic),70.95,1192,No,84218,Female,58,No,0
1663-MHLHE,1,Yes,Month-to-month,No,Mailed check,19.2,230,No,,Male,22,No,0
1666-JXLKU,37,Yes,Month-to-month,Yes,Electronic check,100.05,1350,No,210169,Male,54,No,0
1666-JZPZT,27,Yes,Month-to-month,No,Mailed check,49,733,No,25188,Female,35,No,0
1670-SVOWZ,14,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1437,Yes,179257,Male,22,Yes,1
1676-MQAOA,72,Yes,Two year,Yes,Bank transfer (automatic),75.1,1260,No,114630,Female,22,No,0
1678-FYZOW,3,Yes,Month-to-month,Yes,Electronic check,79.4,1218,Yes,123919,Male,27,No,0
1679-JRFBR,70,Yes,One year,Yes,Credit card (automatic),108.15,1420,No,209811,Female,42,Yes,2
1680-VDCWW,12,Yes,One year,No,Bank transfer (automatic),19.8,253,No,36866,Male,22,Yes,0
1682-VCOIO,23,Yes,One year,No,Mailed check,20.45,413,No,34722,Male,45,No,0
1684-FLBGS,23,Yes,Month-to-month,Yes,Credit card (automatic),69.5,1096,No,92667,Female,45,Yes,4
1685-BQULA,40,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,1427,No,146371,Male,43,No,0
1685-VAYJF,11,Yes,Month-to-month,No,Credit card (automatic),45.2,667,No,35697,Female,48,No,0
1686-STUHN,42,Yes,One year,No,Bank transfer (automatic),19.8,164,No,36443,Male,23,No,0
1689-MRZQR,34,Yes,Month-to-month,No,Electronic check,78.3,1202,Yes,103367,Female,35,Yes,1
1689-YQBYY,12,Yes,Month-to-month,Yes,Electronic check,76.6,1159,No,100812,Female,22,No,1
1696-HXOWK,71,Yes,One year,No,Mailed check,95.65,1400,No,212017,Male,31,Yes,0
1696-MZVAU,39,No,One year,Yes,Credit card (automatic),25.25,504,No,22173,Female,40,Yes,2
1697-BCSHV,58,Yes,Month-to-month,Yes,Bank transfer (automatic),66.8,906,No,74228,Female,32,Yes,3
1697-LYYYX,61,Yes,One year,No,Credit card (automatic),19.1,215,No,39413,Male,39,Yes,1
1697-NVVGY,19,Yes,Month-to-month,No,Bank transfer (automatic),66.4,860,No,81185,Female,75,Yes,0
1698-XFZCI,61,Yes,One year,Yes,Electronic check,107.75,1489,No,349400,Female,35,No,0
1699-HPSBG,12,Yes,One year,Yes,Electronic check,59.8,1072,Yes,99401,Female,51,No,0
1699-TLDLZ,16,Yes,Two year,No,Mailed check,19.7,168,No,30795,Male,34,Yes,1
1699-UOTXU,60,Yes,Two year,No,Electronic check,61.4,1086,No,77722,Female,33,No,0
1702-CCFNJ,52,Yes,Month-to-month,No,Bank transfer (automatic),61.35,1074,No,85977,Female,22,Yes,0
1703-MGIAB,17,Yes,Month-to-month,Yes,Mailed check,69,911,No,72666,Female,50,No,0
